time,open,high,low,close,tick_volume,spread,real_volume
2023-09-14 15:00:00,1.07304,1.07469,1.06555,1.06768,7397,0,0
2023-09-14 16:00:00,1.06767,1.06972,1.06608,1.06643,7178,0,0
2023-09-14 17:00:00,1.06644,1.06725,1.06542,1.0664,4486,0,0
2023-09-14 18:00:00,1.0664,1.06756,1.06563,1.06588,2304,0,0
2023-09-14 19:00:00,1.0659,1.06631,1.06451,1.06486,2165,0,0
2023-09-14 20:00:00,1.06486,1.06508,1.06319,1.06368,2096,0,0
2023-09-14 21:00:00,1.06368,1.06404,1.06334,1.06348,1649,0,0
2023-09-14 22:00:00,1.06348,1.06442,1.06345,1.0642800000000001,2171,0,0
2023-09-14 23:00:00,1.0642800000000001,1.06468,1.06417,1.06443,1150,0,0
2023-09-15 00:00:00,1.06423,1.06443,1.06329,1.06432,192,2,0
2023-09-15 01:00:00,1.06432,1.06437,1.06391,1.06425,438,0,0
2023-09-15 02:00:00,1.06425,1.06426,1.06349,1.06351,709,0,0
2023-09-15 03:00:00,1.0635,1.06436,1.06343,1.06422,1773,0,0
2023-09-15 04:00:00,1.06424,1.06436,1.06333,1.06393,2173,0,0
2023-09-15 05:00:00,1.06394,1.06484,1.06394,1.06432,2095,0,0
2023-09-15 06:00:00,1.06436,1.06478,1.06416,1.06476,1192,0,0
2023-09-15 07:00:00,1.06476,1.06499,1.06444,1.06484,555,0,0
2023-09-15 08:00:00,1.06508,1.06564,1.06492,1.06562,1580,0,0
2023-09-15 09:00:00,1.06562,1.06675,1.06521,1.06607,2757,0,0
2023-09-15 10:00:00,1.06608,1.06656,1.06498,1.06636,2822,0,0
2023-09-15 11:00:00,1.06636,1.06687,1.06616,1.06656,2383,0,0
2023-09-15 12:00:00,1.06656,1.06693,1.06606,1.0663,1859,0,0
2023-09-15 13:00:00,1.0663,1.06684,1.06542,1.06563,1868,0,0
2023-09-15 14:00:00,1.06562,1.06596,1.06531,1.06546,1777,0,0
2023-09-15 15:00:00,1.06548,1.0662,1.06452,1.06504,3224,0,0
2023-09-15 16:00:00,1.06504,1.06677,1.06498,1.06619,3896,0,0
2023-09-15 17:00:00,1.06715,1.06877,1.06619,1.06643,5035,0,0
2023-09-15 18:00:00,1.06644,1.06765,1.06618,1.06722,3143,0,0
2023-09-15 19:00:00,1.06722,1.06803,1.06702,1.06724,2261,0,0
2023-09-15 20:00:00,1.06724,1.06764,1.06683,1.06717,1950,0,0
2023-09-15 21:00:00,1.06717,1.06717,1.06606,1.06608,1364,0,0
2023-09-15 22:00:00,1.06609,1.06637,1.06597,1.06598,1590,0,0
2023-09-15 23:00:00,1.06598,1.06628,1.0657,1.0661100000000001,1196,0,0
2023-09-18 00:00:00,1.06566,1.06649,1.06566,1.06618,270,13,0
2023-09-18 01:00:00,1.06624,1.06692,1.06624,1.06642,520,0,0
2023-09-18 02:00:00,1.06642,1.06686,1.06625,1.06681,769,0,0
2023-09-18 03:00:00,1.06681,1.06719,1.06676,1.0671599999999999,1129,0,0
2023-09-18 04:00:00,1.0671599999999999,1.06738,1.0661100000000001,1.06624,1766,0,0
2023-09-18 05:00:00,1.06624,1.06684,1.06621,1.06654,1504,0,0
2023-09-18 06:00:00,1.06654,1.06687,1.06636,1.06643,1024,0,0
2023-09-18 07:00:00,1.06642,1.06694,1.06632,1.06686,693,0,0
2023-09-18 08:00:00,1.06688,1.06732,1.06683,1.06688,1052,0,0
2023-09-18 09:00:00,1.06692,1.06778,1.06585,1.06585,2142,0,0
2023-09-18 10:00:00,1.06582,1.0666,1.06579,1.06623,2445,0,0
2023-09-18 11:00:00,1.06622,1.06657,1.06564,1.0664,2334,0,0
2023-09-18 12:00:00,1.0664,1.06742,1.0662,1.06728,2003,0,0
2023-09-18 13:00:00,1.06728,1.06748,1.06674,1.06678,1743,0,0
2023-09-18 14:00:00,1.06678,1.06704,1.06623,1.06633,1471,0,0
2023-09-18 15:00:00,1.06633,1.0669,1.06561,1.06569,2644,0,0
2023-09-18 16:00:00,1.06569,1.06714,1.06548,1.06622,3292,0,0
2023-09-18 17:00:00,1.06626,1.06756,1.06596,1.06752,3027,0,0
2023-09-18 18:00:00,1.06752,1.06986,1.06746,1.0694,2424,0,0
2023-09-18 19:00:00,1.0694,1.06953,1.06846,1.06922,1288,0,0
2023-09-18 20:00:00,1.06922,1.06981,1.0687,1.0687,1514,0,0
2023-09-18 21:00:00,1.06871,1.06876,1.0678,1.06783,1307,0,0
2023-09-18 22:00:00,1.06783,1.06868,1.06783,1.06866,1484,0,0
2023-09-18 23:00:00,1.06866,1.06923,1.06864,1.06923,668,0,0
2023-09-19 00:00:00,1.06912,1.06935,1.06763,1.06912,381,2,0
2023-09-19 01:00:00,1.06916,1.0693,1.0689,1.06914,481,0,0
2023-09-19 02:00:00,1.06916,1.06939,1.06914,1.0692,552,0,0
2023-09-19 03:00:00,1.0692,1.06966,1.06879,1.06886,1340,0,0
2023-09-19 04:00:00,1.06886,1.06895,1.0681,1.0683799999999999,1571,0,0
2023-09-19 05:00:00,1.06841,1.06877,1.06823,1.06845,990,0,0
2023-09-19 06:00:00,1.06844,1.06858,1.06825,1.06828,954,0,0
2023-09-19 07:00:00,1.06828,1.06852,1.06789,1.068,861,0,0
2023-09-19 08:00:00,1.06802,1.06822,1.06761,1.06796,1137,0,0
2023-09-19 09:00:00,1.06797,1.0683799999999999,1.06763,1.06786,2065,0,0
2023-09-19 10:00:00,1.06787,1.06953,1.06752,1.06947,2688,0,0
2023-09-19 11:00:00,1.06946,1.06946,1.0684,1.06867,2274,0,0
2023-09-19 12:00:00,1.06867,1.06908,1.06819,1.06891,1869,0,0
2023-09-19 13:00:00,1.06894,1.07097,1.06867,1.07004,1992,0,0
2023-09-19 14:00:00,1.07004,1.07098,1.06995,1.07088,2187,0,0
2023-09-19 15:00:00,1.07088,1.07179,1.06943,1.06996,3201,0,0
2023-09-19 16:00:00,1.06995,1.07014,1.06831,1.06916,3629,0,0
2023-09-19 17:00:00,1.06917,1.06934,1.06824,1.06898,2859,0,0
2023-09-19 18:00:00,1.06896,1.06927,1.068,1.06832,2021,0,0
2023-09-19 19:00:00,1.06832,1.06862,1.06784,1.06848,1723,0,0
2023-09-19 20:00:00,1.06848,1.06918,1.06822,1.06848,1699,0,0
2023-09-19 21:00:00,1.06847,1.06854,1.06772,1.0677699999999999,1754,0,0
2023-09-19 22:00:00,1.06776,1.06812,1.06762,1.06806,1675,0,0
2023-09-19 23:00:00,1.06806,1.06813,1.06786,1.06793,713,0,0
2023-09-20 00:00:00,1.06776,1.06809,1.06748,1.06796,344,2,0
2023-09-20 01:00:00,1.06793,1.06829,1.06781,1.06822,473,0,0
2023-09-20 02:00:00,1.06822,1.06836,1.06807,1.06814,586,0,0
2023-09-20 03:00:00,1.06813,1.06861,1.06792,1.0685,1300,0,0
2023-09-20 04:00:00,1.0685,1.06875,1.06799,1.06863,1828,0,0
2023-09-20 05:00:00,1.06863,1.06898,1.06828,1.06831,1194,0,0
2023-09-20 06:00:00,1.0683,1.06843,1.06783,1.06796,765,0,0
2023-09-20 07:00:00,1.06796,1.06812,1.06782,1.06786,523,0,0
2023-09-20 08:00:00,1.06786,1.0684,1.06784,1.06807,1022,0,0
2023-09-20 09:00:00,1.06806,1.0693,1.06729,1.06818,2763,0,0
2023-09-20 10:00:00,1.06818,1.06931,1.06754,1.06905,3055,0,0
2023-09-20 11:00:00,1.06905,1.06969,1.06897,1.06963,2208,0,0
2023-09-20 12:00:00,1.06962,1.06998,1.06932,1.06987,1887,0,0
2023-09-20 13:00:00,1.06988,1.0705,1.06988,1.07031,1698,0,0
2023-09-20 14:00:00,1.07032,1.07049,1.06971,1.07016,1575,0,0
2023-09-20 15:00:00,1.07016,1.07036,1.06922,1.0698,2360,0,0
2023-09-20 16:00:00,1.06982,1.07182,1.06972,1.07171,3134,0,0
2023-09-20 17:00:00,1.07172,1.07272,1.0713,1.07196,3057,0,0
2023-09-20 18:00:00,1.07196,1.07246,1.07136,1.07144,2130,0,0
2023-09-20 19:00:00,1.0714,1.07368,1.07138,1.07352,1919,0,0
2023-09-20 20:00:00,1.0735,1.07354,1.07246,1.07263,1727,0,0
2023-09-20 21:00:00,1.07264,1.07265,1.06737,1.06866,8557,0,0
2023-09-20 22:00:00,1.06867,1.0689,1.0658,1.06587,4458,0,0
2023-09-20 23:00:00,1.06586,1.06624,1.06502,1.06605,1346,0,0
2023-09-21 00:00:00,1.066,1.06644,1.06552,1.06635,253,2,0
2023-09-21 01:00:00,1.0663,1.06644,1.06526,1.06553,974,0,0
2023-09-21 02:00:00,1.06553,1.06553,1.06477,1.06498,873,0,0
2023-09-21 03:00:00,1.06499,1.06504,1.063,1.06314,2154,0,0
2023-09-21 04:00:00,1.06314,1.06397,1.06277,1.06376,2520,0,0
2023-09-21 05:00:00,1.06374,1.06414,1.06167,1.06273,1784,0,0
2023-09-21 06:00:00,1.06272,1.06379,1.06271,1.06365,1373,0,0
2023-09-21 07:00:00,1.06365,1.06375,1.06334,1.0637,972,0,0
2023-09-21 08:00:00,1.06374,1.06387,1.06328,1.06346,1345,0,0
2023-09-21 09:00:00,1.06347,1.06548,1.06336,1.06504,2383,0,0
2023-09-21 10:00:00,1.06501,1.06581,1.06388,1.06554,3842,0,0
2023-09-21 11:00:00,1.06553,1.06637,1.06521,1.06556,2915,0,0
2023-09-21 12:00:00,1.06552,1.06646,1.06515,1.06534,2609,0,0
2023-09-21 13:00:00,1.06534,1.06628,1.06469,1.06506,2395,0,0
2023-09-21 14:00:00,1.06503,1.06503,1.06336,1.06358,3834,0,0
2023-09-21 15:00:00,1.06358,1.06421,1.06244,1.06421,4227,0,0
2023-09-21 16:00:00,1.06421,1.06614,1.0639,1.06409,4778,0,0
2023-09-21 17:00:00,1.06407,1.06736,1.06379,1.06599,4134,0,0
2023-09-21 18:00:00,1.06598,1.06687,1.06551,1.06634,2916,0,0
2023-09-21 19:00:00,1.06634,1.06665,1.06546,1.06558,2102,0,0
2023-09-21 20:00:00,1.06558,1.06705,1.06556,1.06658,1792,0,0
2023-09-21 21:00:00,1.06659,1.06709,1.06613,1.06618,1818,0,0
2023-09-21 22:00:00,1.06618,1.06669,1.06589,1.06593,1718,0,0
2023-09-21 23:00:00,1.06592,1.06631,1.06575,1.06612,999,0,0
2023-09-22 00:00:00,1.06585,1.06617,1.06545,1.06579,334,2,0
2023-09-22 01:00:00,1.06583,1.06638,1.06583,1.06616,524,0,0
2023-09-22 02:00:00,1.06616,1.0662,1.06588,1.06603,947,0,0
2023-09-22 03:00:00,1.06603,1.06628,1.06534,1.06576,1596,0,0
2023-09-22 04:00:00,1.06576,1.06576,1.0641,1.06432,2336,0,0
2023-09-22 05:00:00,1.06434,1.06516,1.06425,1.06481,1836,0,0
2023-09-22 06:00:00,1.06481,1.0653,1.06475,1.06516,1775,0,0
2023-09-22 07:00:00,1.06516,1.0657,1.06512,1.06548,1326,0,0
2023-09-22 08:00:00,1.06548,1.06578,1.06493,1.06494,1550,0,0
2023-09-22 09:00:00,1.06488,1.06598,1.06473,1.06596,2898,0,0
2023-09-22 10:00:00,1.06596,1.06676,1.06149,1.06458,5331,0,0
2023-09-22 11:00:00,1.06471,1.06515,1.06393,1.06464,3104,0,0
2023-09-22 12:00:00,1.06463,1.06486,1.0634,1.06385,2212,0,0
2023-09-22 13:00:00,1.06385,1.0647199999999999,1.06344,1.06356,2048,0,0
2023-09-22 14:00:00,1.06356,1.06421,1.06356,1.06364,1849,0,0
2023-09-22 15:00:00,1.06364,1.06607,1.06364,1.06557,2981,0,0
2023-09-22 16:00:00,1.06556,1.06621,1.06421,1.06607,3751,0,0
2023-09-22 17:00:00,1.06606,1.06718,1.06574,1.06584,3109,0,0
2023-09-22 18:00:00,1.06582,1.06654,1.06536,1.0659399999999999,2008,0,0
2023-09-22 19:00:00,1.06595,1.06618,1.0655000000000001,1.06556,1412,0,0
2023-09-22 20:00:00,1.06556,1.06616,1.06517,1.06519,1689,0,0
2023-09-22 21:00:00,1.06518,1.06528,1.06393,1.06469,1655,0,0
2023-09-22 22:00:00,1.06469,1.06513,1.06437,1.06438,1657,0,0
2023-09-22 23:00:00,1.06437,1.0647199999999999,1.06417,1.06459,1063,0,0
2023-09-25 00:00:00,1.0643,1.06514,1.06396,1.06431,349,16,0
2023-09-25 01:00:00,1.06434,1.06518,1.06434,1.06491,640,0,0
2023-09-25 02:00:00,1.06491,1.0652,1.0647,1.06483,1386,0,0
2023-09-25 03:00:00,1.06482,1.06557,1.06482,1.06545,1420,0,0
2023-09-25 04:00:00,1.06545,1.06551,1.06444,1.06468,1469,0,0
2023-09-25 05:00:00,1.06468,1.06496,1.06431,1.06492,1383,0,0
2023-09-25 06:00:00,1.06492,1.06504,1.06476,1.06482,1229,0,0
2023-09-25 07:00:00,1.06482,1.06505,1.06458,1.0649,890,0,0
2023-09-25 08:00:00,1.0649,1.06502,1.06421,1.06442,1052,0,0
2023-09-25 09:00:00,1.06441,1.06531,1.06426,1.06462,1799,0,0
2023-09-25 10:00:00,1.06463,1.06529,1.06317,1.0638,2693,0,0
2023-09-25 11:00:00,1.06379,1.0643,1.06242,1.06256,3273,0,0
2023-09-25 12:00:00,1.06256,1.0637,1.0624,1.06348,2254,0,0
2023-09-25 13:00:00,1.06348,1.06418,1.0634,1.06373,1972,0,0
2023-09-25 14:00:00,1.06374,1.06435,1.06294,1.0630600000000001,2124,0,0
2023-09-25 15:00:00,1.06304,1.06347,1.06193,1.06222,2655,0,0
2023-09-25 16:00:00,1.06222,1.06244,1.05958,1.0602,3456,0,0
2023-09-25 17:00:00,1.06021,1.06071,1.05755,1.05774,4028,0,0
2023-09-25 18:00:00,1.05775,1.0593,1.05761,1.05902,2560,0,0
2023-09-25 19:00:00,1.05901,1.05963,1.05876,1.05892,2311,0,0
2023-09-25 20:00:00,1.05892,1.05974,1.05887,1.05949,1728,0,0
2023-09-25 21:00:00,1.05951,1.05988,1.05857,1.0587,1357,0,0
2023-09-25 22:00:00,1.0587,1.05934,1.05855,1.05928,1536,0,0
2023-09-25 23:00:00,1.05928,1.05948,1.0591,1.05921,994,0,0
2023-09-26 00:00:00,1.05931,1.05935,1.05881,1.05913,468,2,0
2023-09-26 01:00:00,1.05913,1.05966,1.0591,1.05939,950,0,0
2023-09-26 02:00:00,1.05939,1.05953,1.05914,1.05914,553,0,0
2023-09-26 03:00:00,1.05915,1.0592,1.05806,1.05844,1572,0,0
2023-09-26 04:00:00,1.05843,1.05878,1.05833,1.05866,1808,0,0
2023-09-26 05:00:00,1.05866,1.05876,1.05799,1.05801,1653,0,0
2023-09-26 06:00:00,1.058,1.05868,1.05783,1.0586,1096,0,0
2023-09-26 07:00:00,1.0586,1.05929,1.05843,1.05927,957,0,0
2023-09-26 08:00:00,1.05927,1.05931,1.0582,1.05878,1397,0,0
2023-09-26 09:00:00,1.05876,1.0588899999999999,1.05711,1.05716,2235,0,0
2023-09-26 10:00:00,1.05716,1.05886,1.057,1.05849,3130,0,0
2023-09-26 11:00:00,1.05853,1.06,1.0582799999999999,1.0596,2781,0,0
2023-09-26 12:00:00,1.05962,1.0603,1.05933,1.05974,2238,0,0
2023-09-26 13:00:00,1.05973,1.06016,1.05932,1.05961,1822,0,0
2023-09-26 14:00:00,1.0596,1.06034,1.05896,1.05995,2089,0,0
2023-09-26 15:00:00,1.05994,1.0609,1.05986,1.06058,3204,0,0
2023-09-26 16:00:00,1.06058,1.06066,1.05856,1.05922,3511,0,0
2023-09-26 17:00:00,1.05922,1.05986,1.05782,1.05839,4277,0,0
2023-09-26 18:00:00,1.05838,1.0584500000000001,1.05677,1.05726,2902,0,0
2023-09-26 19:00:00,1.05728,1.0576699999999999,1.05682,1.05692,1837,0,0
2023-09-26 20:00:00,1.05692,1.05762,1.05672,1.05709,1480,0,0
2023-09-26 21:00:00,1.0571,1.05716,1.05622,1.05664,1781,0,0
2023-09-26 22:00:00,1.05664,1.0572,1.05645,1.05701,1561,0,0
2023-09-26 23:00:00,1.05702,1.05755,1.05695,1.05719,852,0,0
2023-09-27 00:00:00,1.05717,1.05724,1.0567,1.05713,294,2,0
2023-09-27 01:00:00,1.05721,1.05741,1.05696,1.05714,576,0,0
2023-09-27 02:00:00,1.05714,1.05732,1.05677,1.05692,955,0,0
2023-09-27 03:00:00,1.05692,1.05722,1.05561,1.05599,1674,0,0
2023-09-27 04:00:00,1.05599,1.057,1.0559,1.05696,2515,0,0
2023-09-27 05:00:00,1.05696,1.05697,1.05589,1.05645,1697,0,0
2023-09-27 06:00:00,1.05645,1.0565,1.05595,1.0562,1630,0,0
2023-09-27 07:00:00,1.05621,1.05634,1.05572,1.05603,1616,0,0
2023-09-27 08:00:00,1.05603,1.05642,1.05547,1.05602,1737,0,0
2023-09-27 09:00:00,1.056,1.05707,1.05573,1.05692,2469,0,0
2023-09-27 10:00:00,1.05693,1.05741,1.05646,1.05654,2608,0,0
2023-09-27 11:00:00,1.05651,1.05698,1.05573,1.05598,2540,0,0
2023-09-27 12:00:00,1.05598,1.05638,1.0553,1.05599,2345,0,0
2023-09-27 13:00:00,1.056,1.05619,1.05526,1.05544,1946,0,0
2023-09-27 14:00:00,1.05542,1.05548,1.05344,1.05396,2718,0,0
2023-09-27 15:00:00,1.05396,1.05512,1.0535,1.05467,3858,0,0
2023-09-27 16:00:00,1.05466,1.05488,1.05122,1.05203,3870,0,0
2023-09-27 17:00:00,1.05204,1.0526,1.05085,1.05088,4091,0,0
2023-09-27 18:00:00,1.0509,1.0524,1.05082,1.05088,3469,0,0
2023-09-27 19:00:00,1.05091,1.05098,1.05009,1.0503,3056,0,0
2023-09-27 20:00:00,1.0503,1.05108,1.04904,1.04988,3373,0,0
2023-09-27 21:00:00,1.04989,1.05093,1.04881,1.0507,3169,0,0
2023-09-27 22:00:00,1.05069,1.05186,1.05012,1.05058,2860,0,0
2023-09-27 23:00:00,1.05058,1.05059,1.04985,1.05031,1302,0,0
2023-09-28 00:00:00,1.05009,1.05072,1.04994,1.05045,575,2,0
2023-09-28 01:00:00,1.05048,1.05075,1.05032,1.05035,522,0,0
2023-09-28 02:00:00,1.05035,1.0507,1.05022,1.05054,635,0,0
2023-09-28 03:00:00,1.05058,1.05154,1.05052,1.05152,1338,0,0
2023-09-28 04:00:00,1.05152,1.05162,1.05096,1.05105,2081,0,0
2023-09-28 05:00:00,1.05105,1.05117,1.04987,1.04997,1364,0,0
2023-09-28 06:00:00,1.04996,1.05056,1.04991,1.05042,1029,0,0
2023-09-28 07:00:00,1.05041,1.05059,1.04971,1.05043,1300,0,0
2023-09-28 08:00:00,1.05046,1.05096,1.04959,1.0509,1515,0,0
2023-09-28 09:00:00,1.05087,1.05091,1.04912,1.04949,2425,0,0
2023-09-28 10:00:00,1.04953,1.0519,1.04944,1.05086,3269,0,0
2023-09-28 11:00:00,1.05093,1.05244,1.05048,1.05166,3266,0,0
2023-09-28 12:00:00,1.05169,1.05414,1.05153,1.05395,3418,0,0
2023-09-28 13:00:00,1.05394,1.05418,1.05318,1.05398,2194,0,0
2023-09-28 14:00:00,1.05398,1.05483,1.05373,1.05412,2014,0,0
2023-09-28 15:00:00,1.05414,1.05574,1.05179,1.05183,5415,0,0
2023-09-28 16:00:00,1.05181,1.05548,1.05179,1.05495,5954,0,0
2023-09-28 17:00:00,1.05494,1.05677,1.05456,1.0563,4278,0,0
2023-09-28 18:00:00,1.05628,1.05788,1.05582,1.05763,3361,0,0
2023-09-28 19:00:00,1.05764,1.0578400000000001,1.05564,1.0558,2656,0,0
2023-09-28 20:00:00,1.0558,1.05642,1.055,1.0551,2647,0,0
2023-09-28 21:00:00,1.0551,1.05645,1.05499,1.05551,2071,0,0
2023-09-28 22:00:00,1.0555,1.05645,1.05525,1.05641,1889,0,0
2023-09-28 23:00:00,1.05642,1.05674,1.05628,1.05661,1190,0,0
2023-09-29 00:00:00,1.05645,1.05665,1.0555,1.05645,407,2,0
2023-09-29 01:00:00,1.05634,1.05678,1.05634,1.05651,559,0,0
2023-09-29 02:00:00,1.05651,1.05652,1.0562,1.05622,688,0,0
2023-09-29 03:00:00,1.05623,1.05648,1.05581,1.0564,1019,0,0
2023-09-29 04:00:00,1.05639,1.05762,1.05621,1.05737,1479,0,0
2023-09-29 05:00:00,1.05737,1.05827,1.05735,1.05792,1297,0,0
2023-09-29 06:00:00,1.05793,1.05804,1.05754,1.05756,737,0,0
2023-09-29 07:00:00,1.05756,1.05813,1.0575,1.05801,584,0,0
2023-09-29 08:00:00,1.05801,1.0586,1.05757,1.05764,1153,0,0
2023-09-29 09:00:00,1.05766,1.0592,1.05743,1.05901,2825,0,0
2023-09-29 10:00:00,1.05899,1.06108,1.05882,1.06063,3502,0,0
2023-09-29 11:00:00,1.06065,1.06162,1.05994,1.06091,3235,0,0
2023-09-29 12:00:00,1.06087,1.0617,1.06039,1.06141,2868,0,0
2023-09-29 13:00:00,1.06144,1.06164,1.06064,1.06092,2204,0,0
2023-09-29 14:00:00,1.06093,1.06111,1.05902,1.05944,2553,0,0
2023-09-29 15:00:00,1.05942,1.06103,1.05883,1.05997,4567,0,0
2023-09-29 16:00:00,1.05997,1.06074,1.05745,1.05808,4521,0,0
2023-09-29 17:00:00,1.05806,1.05928,1.057,1.0587,5065,0,0
2023-09-29 18:00:00,1.05871,1.05904,1.05729,1.05834,4215,0,0
2023-09-29 19:00:00,1.05836,1.05868,1.05745,1.05777,2979,0,0
2023-09-29 20:00:00,1.05776,1.05777,1.05641,1.0565,2763,0,0
2023-09-29 21:00:00,1.0565,1.05796,1.0564,1.05776,2337,0,0
2023-09-29 22:00:00,1.05777,1.05793,1.057,1.05724,2536,0,0
2023-09-29 23:00:00,1.05724,1.05764,1.05695,1.05732,1028,0,0
2023-10-02 00:00:00,1.05665,1.05718,1.05626,1.05657,435,7,0
2023-10-02 01:00:00,1.05643,1.0571,1.05577,1.05592,1165,0,0
2023-10-02 02:00:00,1.05591,1.05646,1.05578,1.0564,1024,0,0
2023-10-02 03:00:00,1.05641,1.05683,1.05623,1.05641,1318,0,0
2023-10-02 04:00:00,1.05641,1.05704,1.05641,1.0568,1147,0,0
2023-10-02 05:00:00,1.0568,1.0571,1.05678,1.0568,949,0,0
2023-10-02 06:00:00,1.0568,1.05703,1.05678,1.05696,572,0,0
2023-10-02 07:00:00,1.05696,1.05712,1.0568,1.05688,641,0,0
2023-10-02 08:00:00,1.05686,1.05694,1.05602,1.05618,1127,0,0
2023-10-02 09:00:00,1.05618,1.05896,1.0561,1.05895,2624,0,0
2023-10-02 10:00:00,1.05894,1.05919,1.05714,1.05724,3060,0,0
2023-10-02 11:00:00,1.0572300000000001,1.05783,1.05602,1.05622,2442,0,0
2023-10-02 12:00:00,1.05621,1.05628,1.05348,1.05392,2869,0,0
2023-10-02 13:00:00,1.05392,1.05438,1.05338,1.05396,2279,0,0
2023-10-02 14:00:00,1.05397,1.05426,1.05303,1.05313,2378,0,0
2023-10-02 15:00:00,1.05316,1.05375,1.05249,1.05296,3239,0,0
2023-10-02 16:00:00,1.05294,1.05327,1.0515,1.05158,4023,0,0
2023-10-02 17:00:00,1.05152,1.05268,1.04923,1.04952,5858,0,0
2023-10-02 18:00:00,1.04955,1.05127,1.04955,1.04989,3989,0,0
2023-10-02 19:00:00,1.04988,1.04994,1.04883,1.04892,2643,0,0
2023-10-02 20:00:00,1.04892,1.05052,1.04892,1.0495700000000001,2360,0,0
2023-10-02 21:00:00,1.04958,1.05023,1.04905,1.04926,2129,0,0
2023-10-02 22:00:00,1.04927,1.04942,1.04806,1.0481,2009,0,0
2023-10-02 23:00:00,1.04808,1.04828,1.04775,1.04775,1097,0,0
2023-10-03 00:00:00,1.04772,1.04793,1.04767,1.04781,272,0,0
2023-10-03 01:00:00,1.04791,1.04828,1.04764,1.04765,747,0,0
2023-10-03 02:00:00,1.04768,1.04828,1.04752,1.04798,815,0,0
2023-10-03 03:00:00,1.048,1.04805,1.04644,1.04724,1892,0,0
2023-10-03 04:00:00,1.04724,1.04748,1.04678,1.04712,1490,0,0
2023-10-03 05:00:00,1.04714,1.04714,1.04638,1.04665,1296,0,0
2023-10-03 06:00:00,1.04665,1.04707,1.0465,1.04684,990,0,0
2023-10-03 07:00:00,1.04686,1.04705,1.046,1.04633,1393,0,0
2023-10-03 08:00:00,1.04633,1.04661,1.04608,1.04657,1637,0,0
2023-10-03 09:00:00,1.04657,1.04747,1.04624,1.0473,2283,0,0
2023-10-03 10:00:00,1.0473,1.04844,1.0469,1.04825,2771,0,0
2023-10-03 11:00:00,1.04824,1.04936,1.04784,1.04853,2647,0,0
2023-10-03 12:00:00,1.04853,1.04911,1.04805,1.04842,2371,0,0
2023-10-03 13:00:00,1.04839,1.04856,1.04754,1.04759,2075,0,0
2023-10-03 14:00:00,1.04759,1.04816,1.04694,1.04737,2667,0,0
2023-10-03 15:00:00,1.04736,1.04788,1.04621,1.04661,3519,0,0
2023-10-03 16:00:00,1.04664,1.04859,1.04642,1.04809,4267,0,0
2023-10-03 17:00:00,1.04806,1.04829,1.04497,1.04756,8751,0,0
2023-10-03 18:00:00,1.04752,1.04758,1.04483,1.04525,4529,0,0
2023-10-03 19:00:00,1.04526,1.04726,1.04518,1.04623,3353,0,0
2023-10-03 20:00:00,1.04622,1.04751,1.04622,1.04693,2440,0,0
2023-10-03 21:00:00,1.04692,1.04796,1.04596,1.04746,2536,0,0
2023-10-03 22:00:00,1.04747,1.04786,1.04706,1.04714,2109,0,0
2023-10-03 23:00:00,1.04716,1.04736,1.04646,1.04662,1225,0,0
2023-10-04 00:00:00,1.04666,1.04689,1.04582,1.04646,303,2,0
2023-10-04 01:00:00,1.04649,1.04679,1.04641,1.04646,664,0,0
2023-10-04 02:00:00,1.04648,1.04698,1.04631,1.04686,792,0,0
2023-10-04 03:00:00,1.04687,1.04757,1.04656,1.04711,1600,0,0
2023-10-04 04:00:00,1.04712,1.04718,1.04603,1.04669,2088,0,0
2023-10-04 05:00:00,1.04669,1.04684,1.04599,1.04632,1426,0,0
2023-10-04 06:00:00,1.04632,1.04666,1.04571,1.04592,1023,0,0
2023-10-04 07:00:00,1.04593,1.047,1.04582,1.047,1060,0,0
2023-10-04 08:00:00,1.047,1.0474,1.04669,1.04684,1510,0,0
2023-10-04 09:00:00,1.04686,1.04694,1.04543,1.04606,2149,0,0
2023-10-04 10:00:00,1.04603,1.04856,1.04514,1.04845,3489,0,0
2023-10-04 11:00:00,1.04844,1.04889,1.04792,1.04862,2924,0,0
2023-10-04 12:00:00,1.04864,1.0504,1.04848,1.04983,2487,0,0
2023-10-04 13:00:00,1.04978,1.05116,1.04956,1.05033,2279,0,0
2023-10-04 14:00:00,1.05034,1.05164,1.04979,1.04982,2920,0,0
2023-10-04 15:00:00,1.0498,1.05322,1.04962,1.05253,5528,0,0
2023-10-04 16:00:00,1.0525,1.05259,1.05052,1.05068,4226,0,0
2023-10-04 17:00:00,1.0503,1.05114,1.04831,1.0493,5888,0,0
2023-10-04 18:00:00,1.04929,1.052,1.04904,1.05178,4022,0,0
2023-10-04 19:00:00,1.05177,1.05218,1.0511,1.0512299999999999,2543,0,0
2023-10-04 20:00:00,1.0512,1.0513,1.05009,1.05028,2295,0,0
2023-10-04 21:00:00,1.05028,1.05071,1.04979,1.05032,2490,0,0
2023-10-04 22:00:00,1.05032,1.05194,1.0501800000000001,1.05154,2265,0,0
2023-10-04 23:00:00,1.05154,1.0516,1.05029,1.05039,1157,0,0
2023-10-05 00:00:00,1.05035,1.05069,1.05017,1.0506199999999999,362,2,0
2023-10-05 01:00:00,1.0506199999999999,1.05086,1.05054,1.05064,563,0,0
2023-10-05 02:00:00,1.05064,1.05092,1.05053,1.05069,717,0,0
